id;tokens;original;classe;emojis
797333217862881280;conspir theoryhapy ran presid whim ben extr asho fear peopl wouldnt elect;conspiracy theory: what if Donald Trump ran for president on a whim, and has been extra assholly out of fear so people wouldn't elect him 😮;negative;negative 
796581332155437056;dream rig elect went jail hapyuntil wok notrump;😱 i had a dream that #Trump rigged the election and went to jail....i was sooo happy..until i woke up😒 #NoTrump https://t.co/piwfpSfS9G;negative;negative negative 
796610416893792257;mak fuck stop president-elect consid boby jind heal &amp;RT @AdrianNichols: Jesus make it fucking stop 😒   President-elect Trump considering Bobby Jindal for Health &amp;negative;negative 
796800919098818560;ter tota wrong wont stand id unitedagainsth;This is so terrifying and totally wrong! 😥 I won't stand idly by! #UnitedAgainstHate ❤ https://t.co/msZDge32TA;negative;negative 
796900483973738496;think went thru troubl get elect mak sharpton leav;And to think we went thru all that trouble to get #Trump elected just to make #Sharpton leave! 😪 https://t.co/EDMf9W1vym;negative;negative 
796802444793671680;welcom;It should be Trump welcoming them but 😴 https://t.co/0sav4wePiu;negative;negative 
796804529325047808;schol would try stuf lik trumppresid vchapy;RT @mahoganysmith01: Only At Ryan High School They Would Try To Pull Some Stuff Like This😒😒 #Trump #TrumpPresident vc: @Glowboy__ https://t…;negative;negative 
796801011599966208;guy cary speak play fuck cary mex flag;These guys are carrying a speaker playing Fuck Donald Trump and carrying a Mexican flag 😭;negative;negative 
796809852399947776;canot remov amend sit learn hist;@Voguelitt Trump cannot remove amendments at all 😴 so sit that ass down and learn history;negative;negative 
796530703915622400;act outhapyhapy muslim trumphapy “we know ses les human”< not_ tak long;You act it out!😖😡💩:: Muslims in U.S. on #Trump: “We know he sees us as less than human”< Did not take long at all?!  https://t.co/uJR1FTd695;negative;negative negative 
796609363209228288;wel sad man don country;@OpFerriswheel well here you go.... so sad what this man has done to our country... 😢 https://t.co/3ri2XGx3eB;negative;negative 
796785971949772800;idc man litera pul car beat vot hap world;Idc for Hilary or Trump, but some man literally was pulled out of his car and beat bc he voted for Trump. What is happening to our world? 😞;negative;negative 
796847769331769344;mean would step right direction🤔;I mean it would be a step in the right direction😒🤔 https://t.co/hriEARjU7x;negative;negative 
796717375584407552;remind trump pledg deleg stil faithl vot elect isnt tru dec;Reminder that Trump's pledged delegates can still go "faithless" and vote for Clinton. This election isn't truly over until Dec. 19. 😬;negative;negative 
796780564766486528;couldv ben obam wouldv bigest smil fac;RT @_Inyo_: This could've been Hillary and her and Obama would've had he biggest smiles on their faces 😔 https://t.co/GkZOohnMrT;negative;negative 
796579770070876160;yo ned stay hom not_ get way;RT @iramfali: .... 😒 some of yous need to stay home and not get in the way. https://t.co/FYQpvkZjgZ;negative;negative 
796681244188651520;repost ・・・ mileycyr extrem emot trump vict wsh (via;#Repost @QWorldStar ・・・ #MileyCyrus is extremely emotional over #Trump's victory. 💔😭😪#WSHH (via… https://t.co/OYq5MfS2eJ;negative;negative 
796881840896376832;anoth por litl lib tel everyon high mighty opin hent win;@oldpappy59 @GlobeKPD @allansteele25 😭 another poor little liberal having tell everyone their high and mighty opinion. Hence trump winning;negative;negative 
796557931336597504;draintheswamp typ guy every big corp crony stock shot mon today;#Trump is such a #DrainTheSwamp type of guy that every big corporate crony stock shot to the moon today. 😴… https://t.co/cdazWJTVrO;negative;negative 
797064640442355713;brok efin hapy presid awkward;@GMA Garth Brooks is so effin happy #Trump won the presidency 😒#awkward #eww 👎🏻;negative;negative 
796629184886042624;dutert;Trump and duterte 😱;negative;negative 
796844957390618629;protest vot fund org elect not_ gon chang anythinggrow spoil kid;#Protesters should of #Voted.All Funded by @georgesoros #Organization #Trump won Election not gonna change anything.Grow up spoiled kids😪;negative;negative 
796532615029231616;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative;negative 
797226797788237824;aint oprah aint;Say it ain't so, Oprah. Say it ain't so. 😥 https://t.co/rHcHcflfY2;negative;negative 
796842761102069760;oficia emoticonhapy ohshit notmypresid;Trump is officially an emoticon: 😳 #ohshit #notmypresident https://t.co/VxSbsyL2ag;negative;negative 
796817811968589824;got leg wed niga gon lik gue aint bad;RT @HouseOfDrake: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😭;negative;negative 
796573020621967360;protest stand believ hat dont burn am flag;I'm all for protesting and standing up for what you believe in and against hate but don't burn the American flag 😕 https://t.co/Fj8iiAckA2;negative;negative 
796851833482473472;pent wish;RT @boreanazs: trump and pence WISH 😤 https://t.co/tlcDBu0SiI;negative;negative 
796639602773753860;ran presid next log step polit car basica shit gigl;Hillary ran for president as the next logical step in her political career while #trump basically did it for "shits and giggles" 😤;negative;negative 
796558816330522624;stil cant understand nobody soc med lik yet stil;RT @JaayyRichh: Still cant understand how nobody on social media like trump and yet he still won 😤;negative;negative 
796608900829167620;clinton crok hil weirdo lok mag;RT @BarbieKeleigh: No more Clintons 🚫 No more crooks 💰 No more Hillary's weirdo looks 😱 #TRUMP #MAGA 🙌🏼❤️🇺🇸;negative;negative 
796623348000292865;cant anym cant;I can't anymore 😢 I just can't. https://t.co/AiopgI9ypt;negative;negative 
796859811262558208;pent wish;RT @boreanazs: trump and pence WISH 😤 https://t.co/tlcDBu0SiI;negative;negative 
796630810845650944;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative;negative 
796752070963499008;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative;negative 
796617622963924993;ign dud;This is ignorant af dude 😤 https://t.co/QGHob0RHzt;negative;negative 
796847963465285632;day presid already hap tran wom pleas stay saf;2 days into Trump presidency and this has already happened to me as a trans woman. Please stay safe. 😢 https://t.co/DQnfgl7oif;negative;negative 
796564086318309376;blm drag man car yel beat hes whit not_ caus lib fuck not_ stop;RT @vetfortrump1: BLM drags man out of car and yells beat him up he's white 😡 trump did not cause this you liberal fucks did by not stoping…;negative;negative 
796767940075016192;irony already cre wal btwn cit country btwn world dividedwef;The irony is that #trump has already created a wall. Btwn the citizens of this country. Btwn us and the world. #dividedwefall 😢;negative;negative 
796757577329688576;@blackoutsbox periscopehapy put risk protectourbord comedy;.@BlackoutsBox on #Periscope: 😱🔥#Trump puts US at RISK of WWIII #ProtectOurBorders #Comedy https://t.co/qTmpPaThyR;negative;negative 
797227948025712641;know shity asl;I know they shitty asl 😭 https://t.co/GZzfVILgn6;negative;negative 
796547649008783360;am back hand whit lik want along;American back in the hands of the whites like they wanted all along 😢 https://t.co/mecko6OYw7;negative;negative 
796590678071504896;elect divid americ hasnt ev ent of yet;RT @BigNeechi: This election is dividing America and Donald Trump hasn't even entered office yet 😳;negative;negative 
796577161922547712;on thing inaug soro arest plac prison shirt lift;@LeahR77 One thing Trump should do after inauguration is to have Soros arrested and placed in prison with shirt lifters 😫;negative;negative 
796882720605376512;thw rold com;SEE WHAT THW ROLD HAS COME TO??? 😱 https://t.co/Hv0G3GNYJS;negative;negative 
796796244047708160;redneck gon pop lmao gon bambozl rac whit folk get smok;them rednecks gon pop his ass RT @ChicagoBRIZ: Lmao Trump gonna bamboozle all these racist white folks and get smoked 😭;negative;negative 
796790377860698112;wrong peopl bowlt womenfuck;RT @gilinsky_latifa: What is wrong with the people who bowlte #trump the womenfucker😠 https://t.co/JDTZ5095ah;negative;negative 
796598263168241665;iluminat walk dead purg rea lok forward war though;From Illuminati to The Walking Dead to The Purge. I was really looking forward to Star Wars though 😕 https://t.co/SGAGbPjn5x;negative;negative 
796875594692784128;find hil rac asum peopl protest welf govern asist;RT @ShannonSulton: I find it hilarious racists assume that the people who are protesting Trump are on welfare and government assistance 😭 #…;negative;negative 
796548593498738688;thin snapchatfuck singin build wal everyon snapch whit imsonerv;So they have the #TRUMP thin on snapchat....fuckers were singin "build a wall" n everyone on the snapchat was white😳 #ImSoNervous;negative;negative 
796517939721576448;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative;negative 
796774677490368517;plan receiv wat canon salut laguardiaairport depart whiteh trumpprotest trump;RT @UAVPILOT07: #Trump plane receives water cannon salute at #LaguardiaAirport  As he departs for the #WhiteHouse  😑😒 #TrumpProtest #TrumpP…;negative;negative 
796892756278988800;get elect peopl start act;RT @Dreperry22: Trump get elected and this is how people start to act 😒😤 https://t.co/NiHIKyjQzN;negative;negative negative 
796578846401294336;way bring peopl togeth usaid uwould leaveth liar want stay stir shit;@SarahKSilverman way to bring the people together 😒 usaid uwould leaveThe us if trump won ? Are u a liar ? Now u want to stay and stir shit;negative;negative 
796895697781915649;obam every singl on tel obam legit canot believ actua hap;RT @SmithJakely: These pics of Obama and Trump 😢 in every single one you can tell Obama legit cannot believe this is actually happen… ;negative;negative 
796572646146129920;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative;negative 
796881111800389632;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative;negative 
796516407202693124;por barontrump bed presidenttrump;RT @J_KnightNY: Poor #BarronTrump. He should be in bed 😴 #trump #PresidentTrump;negative;negative 
796594370443145216;wil last twet cnt son cnts peopl vot cnts;RT @_AnimalAdvocate: This will be my last tweet about #Trump.  He is a C😡NT!  His sons! C😡NTs  The people who voted for him! C😡NTs!  The fu…;negative;negative 
796553467082969088;sigh;Sigh 😩 https://t.co/112KoumNTF;negative;negative 
796859546442616832;lik;Why did you do him like that Mari 😩 https://t.co/kEoe1gRC8p;negative;negative 
796602547012304896;ben spat walk dog told fuck back hap world;RT @strebornayr: I've just been spat at walking my dog and told to "fuck off back to Africa." What has happened to this world? 😫 #Trump #Br…;negative;negative 
796881034642128897;omg lady back first pic;@shaedepass omg the lady in the back of the first pic 😭 https://t.co/DN5FWARC7P;negative;negative 
796824083090509824;yo protest bet fuck vot protest;If you're protesting you better have fucking voted 😡 #protest #Trump;negative;negative 
796569503404437504;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative;negative 
796762194423660544;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative;negative 
796837241997918208;let honest seing hous today obsc lok lik rabit headlight cluel travesty;Let's be honest seeing Trump in the White House today is obscene. He looks like a rabbit in headlights. Clueless. What a travesty 😠 #Trump;negative;negative 
796572631591858176;fil going liv next yr fml;RT @EdwardAvalos: this is the filth we're going to be living with for he next 4 yrs ....FML 😔 https://t.co/dGKSABQWjL;negative;negative 
796667559173033984;wil last twet cnt son cnts peopl vot cnts;RT @_AnimalAdvocate: This will be my last tweet about #Trump.  He is a C😡NT!  His sons! C😡NTs  The people who voted for him! C😡NTs!  The fu…;negative;negative 
796807029520302081;prof altern real real liv darkest timelin;Proof that alternate realities are real and we are living in the darkest timeline. Also 😢 https://t.co/WO3CQIfFx5;negative;negative 
796857505569771521;rac homophob incid spik win exact knew fear would hap;RT @SkepticNikki: Racist and homophobic incidents spike after Trump win. Exactly what we all knew, and feared, would happen. 😟;negative;negative 
796882136934576128;wev got work dowethepeopl theresist notmypresid 46% stay hom unaceiv;We've got work to do...#WeThePeople #TheResistance #NotMyPresident 46% ppl stayed home and that is unacceptable 😡 https://t.co/qDjCPBok0d;negative;negative 
796874711565094912;holy read hat already multiply becom voc sint presid mak heart hurt lovetrumpsh;Holyy, reading about the hate that has already multiplied and become more vocal since Trump presidency makes my heart hurt 😔 #lovetrumpshate;negative;negative 
797316186673479680;depl soro bad podest trumppresid trumptrain;#Deplorable Soros is just as bad as podesta 😣 #Trump #TrumpPresident #TrumpTrain https://t.co/aMscSKbF36;negative;negative 
797226331067052033;ther ant protest hap not_ ben wait;There's an anti trump protest happening in Orlando and I'm not there 😭 I've been waiting for this;negative;negative 
796778767863595008;nev rea fan gest oficia mad cringeworthy;Never really was a fan of this 👌🏼 gesture, but #Trump officially made it cringeworthy 😬;negative;negative 
796877115786465280;two old man whistl day two win men already wildn;Did these two old man just whistle at me? 😳 Mannn it's only day two of Trump winning and these men already out here wildn.🙅🏽🙄;negative;negative 
796809416423206912;unc vot mom fum hes sat laugh skyp she going;My uncle voted for Donald Trump and my mom is fuming 😭 He's just sat here laughing on skype and she's going off 😭😭😭😭😭😭;negative;negative 
796807635697803264;friend found start cry told everyon nev lif ben asham americ;When my friend found out that trump won she started crying and told everyone I've never in my life been more ashamed to be America 😢;negative;negative 
796860155136798720;dont car cant hold candl whor word would us;@masg66 @BraddJaffy I don't care for Melania at all and she can't hold a candle to @FLOTUS , but whore is a word that trump would use 😒;negative;negative 
796860938011873280;obam not_ know doesnt want presid no_ cho try work;RT @Big_Swole11: Obama not with it, we know he doesnt want Trump to be president but he has no choice but to try and work with him 😪 https:…;negative;negative 
797266258609795080;much hap litera clos no_ ide livinginabubl;So much happening literally so close to me and I had no idea #LivingInABubble 😓 https://t.co/zjPRaGhn4N;negative;negative 
796862660667183105;lmao son what wrong;RT @Main_Sensation: Lmao son whats wrong with you ? 😭 https://t.co/WqthD9ONvb;negative;negative 
796857493624356864;pent wish;RT @boreanazs: trump and pence WISH 😤 https://t.co/tlcDBu0SiI;negative;negative 
796713229909192704;peopl angry scar peopl mak com empow 10%;RT @Ceece: This is why people are angry and scared. The people that make these comments were just empowered 1000% 😡 https://t.co/0oVVoLHqnD;negative;negative 
796797278254153729;fem going isnt presid mix kid told shut fuck obvy;what this female was going off on how Trump isn't her president and this mixed kid told her to shut the fuck up and that he obviously is. 😬;negative;negative 
796599005270724609;roast comedy cent;This was a Trump Roast it should be on comedy central 😭 https://t.co/W8f6YvwMtZ;negative;negative 
796677259314757632;presid uns fail stat datascy natesilv;#Trump President Or the Rise of the Unseen And the failure of #Poll #Statistics #DataScience 😓  #NateSilver where were you?!;negative;negative 
796553007492108288;sory must deal much hurt fel suck dont;RT @HalleySellers: Oh im so sorry you must be dealing with so much! Hurt feelings suck don't they 😔 https://t.co/HBzOJIVifE;negative;negative 
796761666985791488;theyv suspend eastwod acount bastard tel tru;What they've suspended Clint Eastwood's account ? Bastards just for telling the truth 😳 https://t.co/obeP8uaVwd;negative;negative 
796795493112287236;cre tip trump cabinet secret educ don;RT @_Four_Horsemen: Creationist Ben Carson tipped for #Trump's cabinet as Secretary of Education. 😳  Donate to @rdfrs & @center4inquiry! ht…;negative;negative 
796863036657205248;polit ev obvy rat stil think theyd elect;@DanDareMeekon but when is politics ever obvious and rational? I still think they'd have elected Trump over Bernie 😕;negative;negative 
796752640189284352;hop trol gop real republ wil block trump act;@jamisonfoser @MaxKennerly We can only hope he was trolling the GOP, and that REAL Republicans are willing to block Trump's actions. 😕;negative;negative 
796616382993420288;seing kind mak want rac arg mad right;Seeing this kinda makes me want to be racist zzzzzzzzz arg I'm so mad right now 😠😠😠 https://t.co/7A8c82FHYh;negative;negative 
797390585745276928;almost vomit mou watch;I almost vomited in my mouth when I watched this. 😡 https://t.co/s0JyDRY0Vq;negative;negative 
796569296193388548;everyon wory wory cowboy decid dak;RT @tmon3yy: Everyone's worried about Trump vs. Clinton and I'm just worried about the Cowboys decision on Tony vs. Dak 😫;negative;negative 
796568825487466496;sad read artic aunt husband vot wel dev;RT @mariussantos: @ItsACsLife I was saddened when I read this article 😓😑😞 my aunt and his husband voted for Trump as well. 😫 it's dev… ;negative;negative negative negative 
796558749108301824;rac disrespect wom mak fun dis win;Trump is racist, disrespectful of women and makes fun of the disabled but wins. 😞;negative;negative 
796764384655736832;didnt get person setl;@DrewNewstrom @madi_tabor223 Didn't get to see Trump in person and had to settle for Hillary 😞;negative;negative 
796554157272551425;next tim pleas ben try not_ last year 2016 cub on mirac hap wont fri;@PeteGuelli next time please I've been trying not of last year. 2016 Cubs and trump one. Miracles can happen. Won't be here fri 😔;negative;negative 
796759118589476864;ev 24hours sint presid mom mak lauk din intol ris;RT @YehDekhoKyaHai: Not even 24hours since Trump is the president and my mom is making lauki for dinner. Intolerance is rising. 😱;negative;negative 
796868824616280064;obam every singl on tel obam legit canot believ actua hap;RT @SmithJakely: These pics of Obama and Trump 😢 in every single one you can tell Obama legit cannot believe this is actually happen… ;negative;negative 
796953117023670273;cre tip trump cabinet secret educ don;RT @_Four_Horsemen: Creationist Ben Carson tipped for #Trump's cabinet as Secretary of Education. 😳  Donate to @rdfrs & @center4inquiry! ht…;negative;negative 
796866314174365700;pent wish;RT @boreanazs: trump and pence WISH 😤 https://t.co/tlcDBu0SiI;negative;negative 
797259900740976640;guy writ;This guy writes for @nytimes 😢 https://t.co/nL4aQ8aqDk;negative;negative 
796763402035150848;fuck;Fuck Trump 😠😠😠 https://t.co/xXrFyrFQfB;negative;negative 
796639158626193408;us yesterday welcom trump trump us refugeswelcom;USA🇺🇸 was yesterday😩 - WELCOME to "TRUMPISTAN" 😱💩#trump #trumpistan #usa #refugeeswelcome https://t.co/Wk8nymDO4g;negative;negative negative 
796781242452688896;aw;RT @darwesh999: Awful 😞 https://t.co/dQpkLoRqAE;negative;negative 
796757271858528260;big best presid ev;What if, and it's a big what if, trump is the best president ever 😲;negative;negative 
796516806638743552;sark remind bih elect on want yet win wond democr work;#TRUMP Sarkar reminds me of Bihar election... No one wanted him yet he wins... I wonder how democracy work... 😕😕😕;negative;negative 
796787088167464960;no_ broth sist not_ americ;No. Just no. I'm with all my Muslim brothers and sisters. This is not America. 😓  https://t.co/x8PYLgE0bC;negative;negative 
796550607872151552;everybody wory mad chick fil stil clos;RT @NoJxstice__: Everybody worried about trump and I'm just mad chick fil a is still closed on Sunday 😪;negative;negative 
796766906212581378;ukrain propos resolv;RT @Malinka1102: #Ukraine proposed resolution on #Trump ?! 😭😭😭 https://t.co/6G69Vvm7Yk;negative;negative 
796604507773878276;democr bruh democr;Democracy bruh democracy 😭 https://t.co/JKMrA59ptr;negative;negative 
796852180208812032;bcqt rea ned kep hear heard month;@sweetblondiex #BBCQT #Trump Do we really need to keep hearing what we have heard for months 🙄😡;negative;negative 
796755748340559873;trump sist spot rac ban fan bigbos10 b10;#Trump's sister spotted.......   😱😱😱😱😱😱😱   Racist Bani fan.....  #biggboss10 #bb10 https://t.co/gbl2jfh6ky;negative;negative 
796858286309982208;obam every singl on tel obam legit canot believ actua hap;RT @SmithJakely: These pics of Obama and Trump 😢 in every single one you can tell Obama legit cannot believe this is actually happen… ;negative;negative 
796673538195390464;rememb pra tak of giv 2017 tun wil chang;Let us all remember Joe and Mika praising Donald Trump before he take office. Let give this until March 2017 when there tune will change 😳;negative;negative 
796895151645786113;dont want talk friend famy vot caus mak uncomfort fasho;You don't want to talk to your friends and family when they voted for trump cause it makes you uncomfortable?   Fasho 😔;negative;negative 
796568011654107136;beauty cry;This is beautiful and I'm crying 😭 https://t.co/fb9SxLDX1G;negative;negative 
796882737198153732;trump campaign giv hop grow far right actua ter;Trump's campaign has given hope to the growing far right and that is actually terrifying. 😨;negative;negative 
797099217659432961;prety crazy get rid birthcontrol fre without congr first act yal caref;RT @YoungSpittah92: It's pretty crazy that #trump can get rid of #birthcontrol being free without congress. First act....😳 🇺🇸Y'all be caref…;negative;negative 
796568027785347072;know supos gracy def not_ yet notmypresid fightforourfut;I know we are supposed to be gracious and defeat, but I am not there yet. 😥 #notmypresident #fightforourfuture… https://t.co/QfQasut7qK;negative;negative 
796780668957192192;got fuck kid;You gotta be fucking kidding me 😕 https://t.co/OSnUjplnYD;negative;negative 
796538300144222208;ugh know right stil cant believ ins hogwash notmypresid notmyameric americ;@NicRobuck - Ugh I know right, still can't believe this insanity. Such hogwash. #DonaldTrump #Trump #NotMyPresident #NotMyAmerica #America 😕;negative;negative 
796773058702782468;that ridic;RT @cleooo_16: That's ridiculous 😒 https://t.co/oc9gwg1zsB;negative;negative 
796562188370644993;whol mont trump voiceov god old day fot hes presid fuck;That whole montage with Trump's voiceover about the "good old days" and that footage and he's now our president.... fuck. 😢;negative;negative 
796548355862200321;s/o legitim ask vot instead jerk mis best friend;s/o to @coffeybeean for legitimately asking me why I voted for Trump instead of being a jerk to me. Love and miss you best friend 😢;negative;negative 
796815494527537152;wond itl cens midl fing emoj;I wonder if it'll censor the middle finger emoji?! 🖕🏼🖕🏽🖕🏾🖕🏿Donald Trump...  😬 https://t.co/RtLF87sY2T;negative;negative 
796781891206729728;fel bad obam stuf said sit shak hand;RT @Deja_dejjj: I feel bad for Obama. After all that stuff trump said about him, he has to sit down with him and shake his hand 😖;negative;negative 
796882014314053632;leg cit kind want deport;I am a legal citizen and I kinda want trump to deport me. 😕;negative;negative 
797250263040016384;ileg told someth flor ask leg friend vot;RT @ahardy316: An illegal told me something that floored me . He asked his legal friends to vote for Trump 😲 https://t.co/MzfZ0vFaa5;negative;negative 
797317196359827456;preach vers shar famy whatsap group forev;RT @MsTandile: The preaching and Bible verse sharing in this family Whatsapp group. I'm forever Barron Trump... 😒 https://t.co/dmKOg3Y9oI;negative;negative 
797226804692086784;pas bunch ut frat guy particul stupid lok on scream hapy;Just passed a bunch of UT's frat guys and a particularly stupid looking one just had to scream how happy he was that trump won at us 😒;negative;negative 
796683343114932224;top wil away long pot an re-visit fact void wil;@jewiwee @nytimes And this topic will NOT go away as long Trump is PotUS 😳  ANNUAL RE-Visit in fact! The VOID will… https://t.co/y6dAUoVMmp;negative;negative 
797287064593121280;hasnt ev ben inaug yet story hat discrimin quadrupl not_;Trump hasn't even been inaugurated yet, and the stories of hate and discrimination have QUADRUPLED, if not more 😩;negative;negative 
796894834867007489;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative;negative 
796896203363340288;adma biolog result ter ter win elect;My Addmath and Biologi result was so terrible . So terrible than Donald Trump win the election. 😵;negative;negative 
796664664948113409;out hebrid batl revers step pop declin presid imigr rot;Outer #Hebrides battle to reverse steep population decline https://t.co/8jBG8FDGY2 ..and on PRESIDENT #Trump 's immigrant roots 😮;negative;negative 
796554779271032832;republ serv interest wealthy whit supremac not_ midl work cla uneduc por;Republicans only serve the interests of wealthy white supremacists, not the middle or working class, uneducated, or poor. #Trump 😣😖🇺🇸🚮;negative;negative negative 
796773628801122305;much hat toward yal democr almost put crok pantsuit charg country;Why so much hate towards Trump?? Ya'll democrats almost put Crooked Clinton and her pantsuit in charge of our country 😨;negative;negative 
797063051652501506;her fut lok lik lead fre world presid;RT @tbhstarbuckss: Heres What The Future Looks Like With Trump The Leader Of The Free World  😲😲😱😱💬💬🇺🇸🇺🇸 #Trump #President   https://t.co/Mp…;negative;negative 
796853029781716994;next level iluminat shit;Now, this is some next level illuminati shit 😳 https://t.co/0emb2wxkMY;negative;negative 
796854005481750528;reckon shit himselfhapy hes actua bit lik throw sily bid ebay think thatl nev win;I reckon #Trump is shitting himself: he's actually won. It's a bit like when you throw a silly bid in on eBay thinking "that'll never win" 😳;negative;negative 
796547674631770112;unc;Dang uncle Norm 😞 https://t.co/U1dnPi7FMO;negative;negative 
796876291400089601;tel going get bet presid tel going saf;Tell me is this going to get any better with Donald Trump for president and tell me we are all going to be safe 😭;negative;negative 
796805164560740352;dont rea want wak presid;RT @madeleineeelucy: But I don't really want waka to be president 😢 https://t.co/GnNKf6eMS3;negative;negative 
797084094232403968;cre tip trump cabinet secret educ don;RT @_Four_Horsemen: Creationist Ben Carson tipped for #Trump's cabinet as Secretary of Education. 😳  Donate to @rdfrs & @center4inquiry! ht…;negative;negative 
797254092145958912;expl hap right 2012 rea end world liv hel;The only explanation for what happening right now is 2012 was really the end of the world and now we are living in hell 😱  #Trump;negative;negative 
796561925064663040;dear kind bath comb hair yo new presid electionday election2016;RT @StarringYK: Dear Trump. Kindly bath and comb your hair. You're the new president now. 😳 #ElectionDay #Election2016;negative;negative 
797374177569280000;obam right ned marsh law mov let marsh show tak car riot;RT @vetfortrump1: Obama you are right we need MARSHAL law 🤔 move over and let MARSHAL TRUMP show you how to take care of rioters 😡;negative;negative 
796627372455919616;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative;negative 
796640261484855296;day already start;RT @inkdin: Only a day and it's already started. 😢 https://t.co/aZh3VVrTRs;negative;negative 
796639356781993984;forget new front pag rip victim condol famy;RT @Anthony2698: Forget this "Trump" news! This should be on the front page! R.I.P to the victims and condolences to the families 😔  https:…;negative;negative 
796548532236734464;teach cus kick kid cla writ block;A teacher just cussed out and kicked a kid out of his class for writing "trump" with blocks 😳;negative;negative 
796851532365000704;pent wish;RT @boreanazs: trump and pence WISH 😤 https://t.co/tlcDBu0SiI;negative;negative 
796591535672262656;peopl stil lost;@Susan_DC ...all those people and she still lost. 😭 https://t.co/YLQAh5NQh0;negative;negative 
796568083322245120;pleas let young wil learn;Norm please let me in. I'm young and willing to learn French 😩 https://t.co/we207BPaYv;negative;negative 
796780595644809216;hapy birthday besty resty ily ‼️trump;happy birthday bestie for the restie!!! ily 😩‼️💗💚#trump https://t.co/PfLP7GejBe;negative;negative 
796548255563841538;wel certain work donaldtrumpwin trumppresid electionresult elections2016 calexit;RT @njferns: Well, it certainly worked. 😧 #DonaldTrumpWins #Trump #TrumpPresident #ElectionResults #Elections2016 #Calexit https://t.co/w9L…;negative;negative 
796816021063495680;depl disgust;RT @tpd709: And we are the Deplorables?!  #Disgusted 😤 @realDonaldTrump https://t.co/fSzZR4lG24;negative;negative 
796570766854778880;yeah dif rea suck nobody car obama hat;yeah... but the difference is that Trump really sucks and nobody cares about obama's haters. 😒 https://t.co/XqgiINFY7s;negative;negative 
796579693956694016;cruc went trumpbad sign sint stat;@Prangie @Para0916 Florida is the most crucial. And they went for Trump...bad sign since he won this state 😩;negative;negative 
796771451881848832;reason presid tox;These are the reasons a Trump presidency is so toxic 😞 https://t.co/bsOlUbQoVB;negative;negative 
796850626747658240;yik;Yikes 😳 https://t.co/w6UQB5VUtz;negative;negative 
796777138594742279;who shockobam lok lik not_ expect hap med tim don win;@chrisspangle who's more in shock...Obama or Trump? Trump looks like he was not expecting this to happen. Media time and done. Not a win. 😱;negative;negative 
797099321770414080;prety crazy get rid birthcontrol fre without congr first act yal caref;RT @YoungSpittah92: It's pretty crazy that #trump can get rid of #birthcontrol being free without congress. First act....😳 🇺🇸Y'all be caref…;negative;negative 
796860149642182657;lmao son what wrong;Lmao son whats wrong with you ? 😭 https://t.co/WqthD9ONvb;negative;negative 
796805623568400385;hot novemb god thing elect presid believ clim chang hoax climatechang;Why is it so hot in November 😩 good thing we just elected a president that believes climate change is a hoax. #climatechange #trump;negative;negative 
796585207394615296;wak find presid;RT @CryingJordan: When you wake up and find out it's now President Trump... 😱 https://t.co/hKCOrQ6t1P;negative;negative 
796774281505931264;litera;RT @kayangrum: Literally HOW. 😳 https://t.co/soGWrTrBk9;negative;negative 
797117938486673408;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative;negative 
796874448104202240;fak smil whit peopl;RT @_Beanyy: Trump doing that fake smile white people do 😩 https://t.co/QaoXrISmLN;negative;negative 
796628835466936320;sup swet wish dad wer away could comfort;Super sweet. I wish my dad weren't away and could comfort me. 😢 https://t.co/uR7Igyxqex;negative;negative 
