id;tokens;original;classe
796660446463934464;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796660435919454208;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796660546581962752;hil pleaseto newstyleof mus amaz ihabamir 逃げ恥 あなたのバスト測定 방탄소년단…;Hi🙋listen🎧 please🙏to a new🔥style👌of music🎵 amazing😍 ⏩https://t.co/KuZ50KniGJ  💗 #IhabAmir #逃げ恥 #あなたのバスト測定 #방탄소년단… https://t.co/FTLaIcIYMw;positive
796660535873961984;win electionnight peopl upset manequichaleng kmt;RT @White_Yardie: #Trump wins #ElectionNight people upset😡 but what was they doing #mannequichallenge KMT https://t.co/Ks7p03MNea;negative
796660653222199296;cry isis-israel electionnight asad syr syr…;RT @dimsimitian: Cry ISIS-Israel 😭😅😅 @SyrianReportGR @syriaassad @GreeksforTrump @realDonaldTrump #Trump #ElectionNight #assad #syria  #Syr…;negative
796660747745001472;smash window set fir car protest peopl plain thugery uselection2016 usadecid;Smashing windows and setting fire to cars is NOT protesting people! It's just plain thuggery 😱😒#Trump #USElection2016 #USADecides;negative
796660742229520384;shut whatsap;RT @NkanyeziKubheka: #Trump just shut down whatsapp 😂;positive
796660812177752064;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796660845057048576;going mak ita gre giusjtrump;WE'RE GOING TO MAKE ITALY GREAT AGAIN !!!!! 🇮🇹 #Trump #GiusJTrump 😂😂😂 https://t.co/1R3Gythcop;positive
796660843727425536;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796660949859987456;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796661058580729856;thesimpson predict fut election2016 mag;RT @Shantelle_JJR: How do #TheSimpsons predict the future? 😨#Election2016 #trump #magic https://t.co/elhlp4f6uM;negative
796661241490055168;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796661345353662464;hono_r trump vict tonight ded song electionday ivot;RT @Powerslave1978: In honor of Donald Trump's victory tonight I dedicate this song to Hillary Clinton.😉 #ElectionDay  #IVoted https://t.co…;positive
796661418829512705;upset peopl ned giv chant lik upset peopl gav obam chant ✌️❤️;@AntonioFrench  the upset people need to give #trump a chance, like the upset people gave Obama a chance.  ✌🏼️❤️🇺🇸😃;positive
796661400932216832;cono_rmcgregor tel donaldtrump kiledm polit hil funy;RT @afowler06: #conormcgregor tells #donaldtrump just how it is 😂😂 #killedme #politics #hilarious #funny #trump https://t.co/2mGZsjyA2O;positive
796661529768644608;holy shit electionday stepbroth;Holy shit 😂😂😂 #ElectionDay #TRUMP #stepbrothers https://t.co/QgWsBzgdej;positive
796661465625362432;lik get wavey;RT @Mfoz_96: Man like #Trump getting wavey😂😂 https://t.co/654rU9NDMc;positive
796661821335830528;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796661884246261760;ciao barack wil mis alcolbik 2010 mem barackobam trumppresid rocosifred alc…;RT @AlcolGym: Ciao Barack, we will miss you 😢 AlcolBike 2010 memories 😁🍷🚴 #barackobama #Trump #TrumpPresident #Maradona #roccosiffredi #alc…;negative
796661876008456192;atherton us word big indvseng;Did Atherton just use the word 'bigly'😂😂😂😂 #TRUMP #IndvsEng;positive
796662067931574272;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796662011966803968;repost nicrowof ・・・ oitnb obam election2016;#Repost nicrow.official ・・・ 😂😂😂 #oitnb #obama #trump #election2016 https://t.co/3BTwJBLT8f;positive
796662082737438720;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796662207706779649;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796662174928216064;shut whatsap;RT @NkanyeziKubheka: #Trump just shut down whatsapp 😂;positive
796662292502941696;sory am couldnt resist trump2016 electionresult sbarackobam;RT @emanuelaneri14: Sorry Americans...🙊🙈🙉 I couldn't resist!!! 😅😂  #Trump2016 #Trump #ElectionResults #sbarackobama https://t.co/fYBkDFkXew;positive
796662369330036737;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796662492399185920;wond smug lefty elit lok brok election2016;Just wonderful to see a smug, lefty elitist look so broken 😂 #TRUMP #Election2016 https://t.co/A6lmDtUEF0;positive
796662604919754752;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796662581943529477;shut whatsap;RT @NkanyeziKubheka: #Trump just shut down whatsapp 😂;positive
796662549525753856;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796662842313347072;cono_rmcgregor tel donaldtrump kiledm polit hil funy;RT @afowler06: #conormcgregor tells #donaldtrump just how it is 😂😂 #killedme #politics #hilarious #funny #trump https://t.co/2mGZsjyA2O;positive
796663179250167808;hahah old random elect that mak mad stil isnt;@SuspendedMonkey   Hahahaha any old random pic.  It's the election that's making you mad still isn't it Becki? 😉   #trump   @grumpybone666;positive
796663350113562628;unit right;But #Trump unites right 😡 https://t.co/SDkQvgZHGA;negative
796663485753135104;flufyfursday patrol windowsil zomb somewh kno_w zshq lovetumpsh;RT @fluffybasil: #fluffyfursday patrol on the windowsill. That zomb #trump is out there somewhere I know 😨 #zshq #lovettumpshate @hugo4de @…;negative
796663459744194560;obama react ar tomorow;RT @Love4Military: 😂 Obama's reaction when #Trump arrives at the WH tomorrow.... https://t.co/h1WnCvzTMO;positive
796663697108299776;world elect;The #world after #Trump being elected 😅💔   @layla_barg @DeemiiM @WhitePearl007 @tomaah84 @Seifertmto https://t.co/Lyg6R1l65x;positive
796663712035717121;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796663807594659840;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796663777810845696;arab left retwet hardc suport;RT @Zeinobia: When you see some Arab leftist retweet hardcore #Trump supporters 😑😒;negative
796663954701488128;pot impact wil climatechang thought-provoking consequ;Donald #Trump is #POTUS! What impact will this have on #climatechange? Here are 5 thought-provoking consequences 😰… https://t.co/HkBh4CFewG;negative
796664085492465664;no_w understand watch trumppresid;RT @Nomysahir: I now understand why Trump won. Watch this 😂😂😂😂😂 #TrumpPresident #Trump   https://t.co/qmovMO73Gk;positive
796664140744060930;arab lol funy;O trump trump 😂😂😂 #arab #trump #lol #funny https://t.co/L7j1PN3hP2;positive
796664447393730560;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796664439147741184;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796664495783415808;simpson thank plant sed simpson am;So we have Simpsons to thank for planting the seed 🙈😂 #Trump #Simpsons #american https://t.co/C9UC8LyWQt;positive
796664539051859968;bel carton elect carton election2016 us fredom…;Steve Bell's cartoon on US Elections!! 😆😆😆😆😆😆😆😆 #cartoon #election2016 #trump #usa #freedom… https://t.co/38uxBaQyAE;positive
796664682346061824;shut whatsap;RT @NkanyeziKubheka: #Trump just shut down whatsapp 😂;positive
796664664948113409;"outer hebrid batl revers step pop decline" presid imigr rot;"Outer #Hebrides battle to reverse steep population decline" https://t.co/8jBG8FDGY2 ..and on PRESIDENT #Trump 's immigrant roots 😮;negative
796664764092981249;wil tre saudiarab "king whoever"wont congrat presid;RT @syria_true: How #Trump will treat #SaudiArabia if .."king or whoever"..won't congratulate him on presidency 😕🙃😕🙃😳😳 https://t.co/aOhh5Ak…;negative
796665051079970816;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796665126061477894;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796665217073684480;may no_t shat gla ceil staf man smash phon hilaryforpris…;RT @Powerslave1978: #Hillary may not shattered the glass ceiling but her staff did manage to smash a few phones.😉 #TRUMP 🇺🇸 #HillaryForPris…;positive
796665310237655040;sory am couldnt resist trump2016 electionresult sbarackobam;RT @emanuelaneri14: Sorry Americans...🙊🙈🙉 I couldn't resist!!! 😅😂  #Trump2016 #Trump #ElectionResults #sbarackobama https://t.co/fYBkDFkXew;positive
796665280944631808;lok lik chines parad flo nic job whichev jobl leach mad gre big gre;@TheReddestRose looks like a Chinese parade float, nice job to whichever jobless leach made that!👍😘 They did great! So big, so great! #trump;positive
796665271067045888;someon excit fut brexit ther no_ reason no_t excit chang anyth hap;Someone on my FB 'I'm excited for the future! #brexit #trump There's no reason not to be excited by change. Anything can happen' 😡😡😡;negative
796665366890053632;sory am couldnt resist trump2016 electionresult sbarackobam;RT @emanuelaneri14: Sorry Americans...🙊🙈🙉 I couldn't resist!!! 😅😂  #Trump2016 #Trump #ElectionResults #sbarackobama https://t.co/fYBkDFkXew;positive
796665448712417280;may no_t shat gla ceil staf man smash phon hilaryforprison;#Hillary may not have shattered the glass ceiling but her staff did manage to smash a few phones.😉 #TRUMP 🇺🇸 #HillaryForPrison😈;positive
796665415107653632;didnt ev get fet presid desk "the wal" fig spech learn;@JohnWren1950 @IndyUSA didn't even get his feet under the presidential desk 😊 oh "the wall" was just a figure of speech 😊 we learn #TRUMP;positive
796665641587576832;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796665640337702913;shut whatsap;RT @NkanyeziKubheka: #Trump just shut down whatsapp 😂;positive
796665845640359936;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796665818511736832;sem nic presid;RT @_sophieholland: So, he seems nice.... 🤔😡🙄 #President #Trump https://t.co/K6P3lxFbIj;negative
796665920647266306;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796665946572132352;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796666052570558464;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796666091267301376;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796666243419959296;stat "always said win" stupid think peopl;#CNN just stating they "Always said #Trump can win" 😂😂😂 How stupid do they think people are?!?;positive
796666336386707456;ap lockeddown due protest didnt put contain det block city;Apparently, #NY is #LockedDown due to #protest against #Trump. Why didn't they put containers to deter them from blocking the city? ...NS 😁😜;positive
796666346406866944;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796666520470327298;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796666613504372736;lov twit ben told shut liv vot mat guy stil tal…;RT @RebekkaMary: I love Twitter 😂 I've been told to shut up about #Trump as I live in the UK ✋ YOU VOTED FOR HIM & mate, you guys still tal…;positive
796666628192739328;that actua prety scary presidenttrump election2016 staystrongameric uselection2016 hitler…;That's actually pretty scary!! 😱🙈 #PresidentTrump #election2016 #StayStrongAmerica #USElection2016 #Trump #Hitler… https://t.co/vSQ7o71Kfc;negative
796666786863161344;lesonhapy idiot lik uspresid becom anyth want uselection2016 usadec…;RT @barfigas: Lesson: if an idiot like #trump can be #USPresident you can become anything you want to be!😂 #USElection2016 #Clinton #USADec…;positive
796667006468653056;actua vot everyon sem devast goe show mislead soc med be…;RT @artbecomesU: So who actually voted for #Trump then 🤔😳? Everyone seems devastated. Just goes to show how misleading social media can be.…;negative
796667260865646592;mehapy what bro liv americahapy pack suitcas uselection2016 americanhororst;Me: What's Up bro?  Friend living in America: Packing Suitcase 😢😢😢 #USElection2016 #TRUMP #AmericanHorrorStory;negative
796667559173033984;wil last twet cnt son cnts peopl vot cnts fu…;RT @_AnimalAdvocate: This will be my last tweet about #Trump.  He is a C😡NT!  His sons! C😡NTs  The people who voted for him! C😡NTs!  The fu…;negative
796667681386754048;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796667667855773696;pleas retwet trumpprotest mag;Please retweet 😂 🇺🇸🇺🇸🇺🇸🇺🇸🖕🏻🇺🇸🇺🇸🇺🇸🇺🇸  #TrumpProtest #TRUMP #MAGA https://t.co/RrFn3lpfXA;positive
796667852388323328;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796667897154248704;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796668036526800896;201 said "al am idiots" 2016 prov trumpprotest;In 2011 #Trump said that "All #Americans are idiots"  In 2016 most of them proved it !!😂😂🙊😭😩 #Hillary #TrumpProtest;negative
796668018524880900;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796668015853047808;perfect arang newspap centr presidentrump us election2016 thetimes…;Perfectly arranged newspapers in centra 😂 #trump #presidenttrump #usa #election2016 #thetimes… https://t.co/hf4ACPhags;positive
796667992801157120;twet celeb leav us b/c winhapy twet flash friend morn;@RandPaul  Re your tweet on celebs leaving the USA b/c of #Trump win: Your tweet was flashed on #Fox and Friends this morning. 😄  #Trump ✔️;positive
796668081888251905;obama react ar tomorow;RT @Love4Military: 😂 Obama's reaction when #Trump arrives at the WH tomorrow.... https://t.co/h1WnCvzTMO;positive
796668176494972928;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796668589600337920;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796668791153393664;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796668894010286080;everyon react say fac clos trumpprotest trumpocalyps;Everyone's reaction if they say the @realDonaldTrump's face up close 😂 https://t.co/YJLQ5N2SRz  #TrumpProtest #Trumpocalypse #Trump;positive
796668888486465536;someth wrong world vib;There is something wrong with world ..  it's #Trump vibes  😵😂;negative
796669105029910528;notifry nofacelikephon;'Notifried' > #Trump 😱📱 #NoFaceLikePhone https://t.co/9WeXmaVcRm;negative
796669099552178176;trump’s son slep;Let Trump’s son sleep! 😂 https://t.co/QTj5hJz894 #trump;positive
796669412954750976;bring wal year ago mad hist plan build on;Bringing down a wall 27 years ago made history... Plans of building one too... 😕 #Trump https://t.co/YV76y3NpGM;negative
796669389701611520;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796669959757852672;obama react ar tomorow;RT @Love4Military: 😂 Obama's reaction when #Trump arrives at the WH tomorrow.... https://t.co/h1WnCvzTMO;positive
796669977311006720;trump2016 desin car suis chap tim electi…;RT @MKACITV5M: 😂 #trump2016 Dessin du caricaturiste #suisse Chappatte @PatChappatte - © In The New York Times @TheNYTimesUM #Trump  #Electi…;positive
796670059057991680;try no_t get caught stuf cant help think scary ac trump…;Trying not to get caught up in the Trump stuff, but can't help thinking how scarily accurate this is. 😲  #Trump… https://t.co/Bn93xdqJLS;negative
796670055807336448;trumpprotest stat peopl protest (they saw as) trumps"bigoted rac agenda"-exasperated;#TrumpProtests #CNN stating people are protesting against what (they saw as) #Trump's,"Bigoted and racist agenda"-exasperated by you @CNN 😡;negative
796670045132902400;trump fan gon crazy dislik video hat pleas lik video;Donald Trump's fans have gone crazy. Disliking my video 😂 https://t.co/tbSpsRoohl If you hate Trump, please go & like the video ❤️ #Trump;positive
796670304978399232;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796670638819864576;season fin world fin die;RT @anomalyxd: This is the season finale of the world 😂 #TRUMP 😂 WE FINNA DIE;positive
796670624462733312;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796670980735148032;sem wil build wal mexico wil pay mag trump2016;Now it seems Canada will have to build a wall and Mexico will pay for it. 😂👏  #TRUMP #MAGA #Trump2016;positive
796671060016037888;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796671079720898560;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796671069289644032;helo lok presidenttrump;Hello is it me your looking for #trump #PresidentTrump 😴💤💤 https://t.co/FqCAwiaQ3W;negative
796671401994358785;dep yeh;Is that deep yeh 😲 🙈 Mr #Trump https://t.co/Hmt5IdB4wm;negative
796671550267281408;no_w understand watch trumppresid;RT @Nomysahir: I now understand why Trump won. Watch this 😂😂😂😂😂 #TrumpPresident #Trump   https://t.co/qmovMO73Gk;positive
796671543749308416;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796671663500918785;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796671683537014785;twet lefty sen far best democr dealwithit;Of all the #Trump tweets from lefties I've seen this is by far the best!😂😂😂😂😂😂😂 #Democracy #DealWithIt https://t.co/gjoY7gSIlZ;positive
796671759525314560;everyon react saw fac clos trumpocalyps trumprotest;Everyone's reaction if they saw the @realDonaldTrump's face up close!! 😂  https://t.co/YJLQ5N2SRz  #Trumpocalypse #trump #trumpprotest;positive
796671876508647424;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796671978635665408;silv lin lok americ fail;Is the silver lining you were looking for 🙈😂😂 #America #trump #fail https://t.co/N766NkRmJK;positive
796671954207920128;fak pap zom read artic mag draintheswamp;@GeneLingerfelt @drscott_atlanta It's a fake paper. Zoom in and read the articles 😉 #MAGA #Trump #draintheswamp;positive
796672089881280513;201 said am idiot prov;RT @ZaiNii_Says: in 2011, #Trump said, ''All Americans are idiots'' Now they proved it !😂;positive
796672244596490240;cas yal didnt kno_w unapologetica;RT @waityaturn: In case y'all didn't know 😢 #unapologetically #trump https://t.co/4UibwLa92f;negative
796672222702305280;obama react ar tomorow;RT @Love4Military: 😂 Obama's reaction when #Trump arrives at the WH tomorrow.... https://t.co/h1WnCvzTMO;positive
796672289731477504;how going far;#trump how's it going so far ? 😂😂😂😂😂😂 https://t.co/DBp3DFEF8u;positive
796672288909303808;maj voters"low educ whit men" heard multipl tim today hyst tru;Majority of #trump voters..."low educated white men" heard that multiple times today. #hysterical #Truth 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796672402419658752;obam sing chanamerey sing cutiepy aedilhaimushkil itn mushkil mer imagin;#obama sings #ChannaMereya and #trump sings #CutiePie 😷#AeDilHaiMushkil itna Mushkil mera imagination 🤐😱;negative
796672555583160320;everyon react saw fac clos trumpocalyps trump…;RT @logtournament: Everyone's reaction if they saw the @realDonaldTrump's face up close!! 😂  https://t.co/YJLQ5N2SRz  #Trumpocalypse #trump…;positive
796672600302874624;peopl vot electionday;RT @SirAbiola: 😂 If Black People Voted For Donald Trump #ElectionDay https://t.co/QLqez43Rsv;positive
796672585094328321;rac alway rac hey hop cancel vis blackrac mag;RT @EricJWest: Once a racist, always a racist, hey @Trevornoah ??  I hope #Trump cancels your visa! 😁 #BlackRacism   #MAGA https://t.co/pjM…;positive
796672714681425920;god actua shak world due vict earthquak;The Gods are actually shaking the world due to a #Trump victory 😉 #earthquake;positive
796672693840084992;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796673011235618816;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796673004902092802;obama react ar tomorow;RT @Love4Military: 😂 Obama's reaction when #Trump arrives at the WH tomorrow.... https://t.co/h1WnCvzTMO;positive
796673061109911552;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796673386256728064;clintonhapy congrat trumphapy thank yo stil going jail;RT @opgeoengineeri1: #Clinton: Congratulations Donald #Trump: Thanks, but you're still going to jail 👍👍👍😂😂😂😂 https://t.co/cR4g7slesu;positive
796673378417512449;agreg dat mak predict forgot colect emot dat websumit uselection2016 tech;We aggregated data to make predictions, but we forgot to collect emotional data 😊😖😱😠😛  #WebSummit #AI #Trump #USElection2016 #tech @kaliouby;negative
796673610941337600;horny sex horny snapch porn girl sexy snap cumtribut hot pusy wet naughtygirl;RT @alii_babygirl: I'm horny af💕😈 #sex #horny #snapchat #porn #girl #sexy #snap #cumtributes #hot #Pussy #wet #dm #NaughtyGirl #trump https…;positive
796674032410251265;americ democr protest democr rea funy democr bit smh;So in #America, Democrats are protesting against Democracy. Its really funny how Democracy is biting the #US on the ass. #Trump  #SMH 😏😏😐😉;positive
796674191219159040;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796674456273858560;omg gue wel seing lot lamborghin trumpventad;RT @CarWaffle: OMG - I guess we'll be seeing a lot more of #Trump and his #Lamborghini Trumpventador 😵🙈https://t.co/nqpzTSHCCQ https://t.co…;negative
796674544261963776;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796674596569280512;flufyfursday patrol windowsil zomb somewh kno_w zshq lovetumpsh;RT @fluffybasil: #fluffyfursday patrol on the windowsill. That zomb #trump is out there somewhere I know 😨 #zshq #lovettumpshate @hugo4de @…;negative
796674785258377216;think saf say celebr endors polit efect folow cli…;RT @DarrenMole: I think we can safely say celebrity endorsements to politicians, is about as effective as a Follow Friday #ff 😳 #Trump #Cli…;negative
796674747190767616;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796674931840995328;simpson mindblown;RT @Rhianmarie: The Simpsons did it again!! 😮 #mindblown #Trump https://t.co/O9QKmSilwL;negative
796674931086020612;obama react ar tomorow;RT @Love4Military: 😂 Obama's reaction when #Trump arrives at the WH tomorrow.... https://t.co/h1WnCvzTMO;positive
796674913708998656;no_w understand watch trumppresid;RT @Nomysahir: I now understand why Trump won. Watch this 😂😂😂😂😂 #TrumpPresident #Trump   https://t.co/qmovMO73Gk;positive
796675117753442304;that funy delight honest;Aw that's so funny 😂 Delighted you were honest @TodaySOR @ihrobertson #Trump;positive
796675260561100801;robmathieson donaldtrump election2016 presidentrump pencil fucktrump;🇺🇸😐 TRUMP 🍑💨 #robmathieson #trump #donaldtrump #election2016 #presidenttrump 😔 #pencils #fucktrump https://t.co/FD8t4KkAeY;negative
796675335081193473;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796675282539147264;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796675367037792256;cub puerto ric mex vot otherw americ wil becom plac ran away;Cubans  Puerto Ricans & Mexicans go and vote  #trump Otherwise America will become a place u ran away from him!😜 @EricTrump @DonaldJTrumpJr;positive
796675364726669317;trumpprotest guy stil mad bad mag anyway imwitheralway;RT @A1yosha: #TrumpProtest Are you guys still mad? Too bad #MAGA anyway #Trump  #imwithherALWAYS 😆 https://t.co/O4zfS3hg5v;positive
796675348972699649;piec shit delet twet sav screnshots miloyiano_poulos votetrump twit;@Emerald_Connect Piece of shit Deleted the tweet saved the screenshots 😂 #MiloYiannopoulos #TRUMP #VoteTrump #twitter;positive
796675528895959040;simpson knew;RT @FootySuperTips: The Simpsons knew. 😂 #Trump https://t.co/pwgHO8QjPk;positive
796675495781863428;peopl vot electionday;RT @SirAbiola: 😂 If Black People Voted For Donald Trump #ElectionDay https://t.co/QLqez43Rsv;positive
796675613952122880;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796675553780703232;got coupon wors;@RedLiverbirdLou @michaelnixon70 got the coupon and it's worse that #Trump 😳 xx;negative
796675670193512448;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796675623188041728;top world paisapaisanarah rs10 rich hapym instagod instaday trump…;On top of the World 😊😊😂😂😄 #paisapaisanaraha #rs100 #rich #happyme ##instagood #instadaily #trump… https://t.co/pjfOr7Ie3G;positive
796675827761119233;staf watch obam welcom;RT @MahmoudMDarwish: #Whitehouse staff watching #Obama welcome #Trump 😂 https://t.co/qOmFn9V2Y5;positive
796675930299269120;stop confus map no_t scal no_t mad playdoh;@DLbi12John_boy @theJeremyVine @bbcstrictly @SanderSing To stop any confusion the map is not to scale and #Trump is not made of Playdoh. 😜👍🏼;positive
796675987177996288;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796676224781271040;🆘‼️ usahapy sent campaign man stronghold democr;RT @OnlineMagazin: 🆘‼️😂🔥 USA: Donald #Trump sent his campaign manager in the stronghold of the Democrats. https://t.co/5qJbmxnEO3;positive
796676191130386433;🆘‼️ usahapy sent campaign man stronghold democr;🆘‼️😂🔥 USA: Donald #Trump sent his campaign manager in the stronghold of the Democrats. https://t.co/5qJbmxnEO3;positive
796676365491769344;🆘‼️ usahapy sent campaign man stronghold democr;RT @OnlineMagazin: 🆘‼️😂🔥 USA: Donald #Trump sent his campaign manager in the stronghold of the Democrats. https://t.co/5qJbmxnEO3;positive
796676364522889218;hahah ev whit;Hahaha, even the whites are against him 😂😂😂 #trump https://t.co/3LiNJQ5v0l;positive
796676315264843777;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796676425935949828;com suport put loud air relax on tim tak of;RT @LBJisGOAT253: Come out and support! Put that loud in the air and relaaaax one time before #Trump takes office. @DopeMusicFest 💨🍃💨🍃✊😎😊😋…;positive
796676417459253248;🆘‼️ usahapy sent campaign man stronghold democr;RT @OnlineMagazin: 🆘‼️😂🔥 USA: Donald #Trump sent his campaign manager in the stronghold of the Democrats. https://t.co/5qJbmxnEO3;positive
